song_name,genre,speaker_id,dry_weight,weight0,weight1,weight2,water_loss1,water_loss2,total_water_loss,rms_mean,rms_var,spectral_centroid_mean,spectral_centroid_var,spectral_bandwidth_mean,spectral_bandwidth_var,rolloff_mean,rolloff_var,zero_crossing_rate_mean,zero_crossing_rate_var,chroma_stft_mean,chroma_stft_var
blues.00022.wav,blues,1,1.8111,2.6339,2.6166,2.606,0.0173,0.0106,0.0279,0.1134258509,0.003685632488,1155.781221,314209.2922,1497.964259,59015.18836,2169.033056,1332253.574,0.05856995903,0.002867968606,0.3065367937,0.09799997509
blues.00022.wav,blues,2,1.932,2.7535,2.7358,2.7236,0.0177,0.0122,0.0299,0.1134258509,0.003685632488,1155.781221,314209.2922,1497.964259,59015.18836,2169.033056,1332253.574,0.05856995903,0.002867968606,0.3065367937,0.09799997509
blues.00023.wav,blues,1,1.9303,2.6345,2.6215,2.6089,0.013,0.0126,0.0256,0.1020351648,0.003565879073,1209.987863,131778.3726,1497.691564,51624.60782,2521.741261,610094.0415,0.05246700986,0.001087784735,0.2808226645,0.09115664661
blues.00023.wav,blues,2,2.0506,2.8357,2.822,2.8044,0.0137,0.0176,0.0313,0.1020351648,0.003565879073,1209.987863,131778.3726,1497.691564,51624.60782,2521.741261,610094.0415,0.05246700986,0.001087784735,0.2808226645,0.09115664661
blues.00024.wav,blues,1,1.9127,2.64,2.6255,2.612,0.0145,0.0135,0.028,0.08694726974,0.002510559512,1120.019467,176458.3835,1447.889899,53783.80604,2323.820648,1140579.404,0.04727604771,0.001078993931,0.2631122172,0.09999284893
blues.00024.wav,blues,2,1.9899,2.7773,2.7571,2.7439,0.0202,0.0132,0.0334,0.08694726974,0.002510559512,1120.019467,176458.3835,1447.889899,53783.80604,2323.820648,1140579.404,0.04727604771,0.001078993931,0.2631122172,0.09999284893
blues.00025.wav,blues,1,1.6913,2.3543,2.3415,2.3337,0.0128,0.0078,0.0206,0.08921521902,0.003113221843,1109.352784,138699.6882,1463.217702,37692.26706,2243.341758,838237.5909,0.051697391,0.001339265974,0.2909597456,0.09107569605
blues.00025.wav,blues,2,1.8619,2.6008,2.5833,2.5716,0.0175,0.0117,0.0292,0.08921521902,0.003113221843,1109.352784,138699.6882,1463.217702,37692.26706,2243.341758,838237.5909,0.051697391,0.001339265974,0.2909597456,0.09107569605
blues.00026.wav,blues,1,2.2293,3.0968,3.0796,3.0675,0.0172,0.0121,0.0293,0.07711019367,0.005945712794,1198.459085,161879.864,1573.500275,84832.42179,2477.275946,994270.4002,0.05197268646,0.00148686946,0.2783784568,0.095014669
blues.00026.wav,blues,2,2.1263,2.9339,2.9159,2.903,0.018,0.0129,0.0309,0.07711019367,0.005945712794,1198.459085,161879.864,1573.500275,84832.42179,2477.275946,994270.4002,0.05197268646,0.00148686946,0.2783784568,0.095014669
blues.00027.wav,blues,1,2.2537,2.9665,2.9518,2.9429,0.0147,0.0089,0.0236,0.09581015259,0.00219535199,1391.841952,200234.0307,1494.954575,43476.23438,2811.698414,541206.879,0.07241441294,0.002545686801,0.2887073159,0.09412780404
blues.00027.wav,blues,2,2.0471,2.6809,2.6633,2.6537,0.0176,0.0096,0.0272,0.09581015259,0.00219535199,1391.841952,200234.0307,1494.954575,43476.23438,2811.698414,541206.879,0.07241441294,0.002545686801,0.2887073159,0.09412780404
blues.00028.wav,blues,1,1.9483,2.6953,2.6797,2.6663,0.0156,0.0134,0.029,0.09966677427,0.004145585932,1115.728202,105720.7979,1399.096825,52928.587,2290.646525,637938.2804,0.04801998743,0.000816597861,0.2761554718,0.09887333214
blues.00028.wav,blues,2,1.9309,2.6228,2.6045,2.5954,0.0183,0.0091,0.0274,0.09966677427,0.004145585932,1115.728202,105720.7979,1399.096825,52928.587,2290.646525,637938.2804,0.04801998743,0.000816597861,0.2761554718,0.09887333214
blues.00029.wav,blues,1,2.1768,3.0049,2.9775,2.9666,0.0274,0.0109,0.0383,0.1247364804,0.004812354222,1648.835169,712342.5938,2189.985865,185296.9214,3759.892114,4161772.395,0.05289486961,0.003247441254,0.2803565562,0.1056212187
blues.00029.wav,blues,2,2.1263,2.9513,2.9277,2.9172,0.0236,0.0105,0.0341,0.1247364804,0.004812354222,1648.835169,712342.5938,2189.985865,185296.9214,3759.892114,4161772.395,0.05289486961,0.003247441254,0.2803565562,0.1056212187
blues.00030.wav,blues,1,1.691,2.3251,2.3075,2.2961,0.0176,0.0114,0.029,0.1700620651,0.003187954426,1379.189382,550980.4018,2004.210663,269867.2347,3016.513649,4575644.37,0.03936611804,0.0009455695718,0.2631938457,0.09437290579
blues.00030.wav,blues,2,1.946,2.6882,2.6698,2.6657,0.0184,0.0041,0.0225,0.1700620651,0.003187954426,1379.189382,550980.4018,2004.210663,269867.2347,3016.513649,4575644.37,0.03936611804,0.0009455695718,0.2631938457,0.09437290579
blues.00031.wav,blues,1,1.4242,2.1981,2.182,2.1719,0.0161,0.0101,0.0262,0.1515176445,0.003189891577,1330.715617,352281.5433,1973.410538,234462.8056,2898.788813,3710386.844,0.04294722484,0.001096176435,0.2535532117,0.09925141186
blues.00031.wav,blues,2,1.597,2.419,2.3965,2.3889,0.0225,0.0076,0.0301,0.1515176445,0.003189891577,1330.715617,352281.5433,1973.410538,234462.8056,2898.788813,3710386.844,0.04294722484,0.001096176435,0.2535532117,0.09925141186
blues.00032.wav,blues,1,1.6309,2.2338,2.2221,2.212,0.0117,0.0101,0.0218,0.1013213545,0.003950803075,1309.382408,756062.6123,1883.042903,284143.6637,2763.186256,4687546.709,0.03938839847,0.003158095633,0.2762447894,0.09736710787
blues.00032.wav,blues,2,2.0276,2.5991,2.5857,2.5653,0.0134,0.0204,0.0338,0.1013213545,0.003950803075,1309.382408,756062.6123,1883.042903,284143.6637,2763.186256,4687546.709,0.03938839847,0.003158095633,0.2762447894,0.09736710787
blues.00033.wav,blues,1,1.8898,2.5801,2.5632,2.5511,0.0169,0.0121,0.029,0.1332135051,0.002252235077,1430.492433,700841.7802,2075.501263,275222.7549,3245.468387,5568942.084,0.04197368342,0.001439137164,0.2606352866,0.09478374571
blues.00033.wav,blues,2,2.3147,3.148,3.1313,3.118,0.0167,0.0133,0.03,0.1332135051,0.002252235077,1430.492433,700841.7802,2075.501263,275222.7549,3245.468387,5568942.084,0.04197368342,0.001439137164,0.2606352866,0.09478374571
blues.00034.wav,blues,1,1.9815,2.7309,2.7092,2.6937,0.0217,0.0155,0.0372,0.135935396,0.003222694853,1537.098021,341078.3332,2157.363049,161000.5101,3602.42328,3714412.481,0.04570244526,0.0006911724511,0.2623637915,0.09914526343
blues.00034.wav,blues,2,1.5418,2.3623,2.3456,2.3342,0.0167,0.0114,0.0281,0.135935396,0.003222694853,1537.098021,341078.3332,2157.363049,161000.5101,3602.42328,3714412.481,0.04570244526,0.0006911724511,0.2623637915,0.09914526343
blues.00035.wav,blues,1,1.9739,2.6388,2.6242,2.612,0.0146,0.0122,0.0268,0.1733787209,0.003346121171,1506.872876,414007.0987,2096.692973,246870.0935,3404.186247,4183767.96,0.04541997474,0.0005739812927,0.288384825,0.09655050188
blues.00035.wav,blues,2,1.8234,2.7017,2.69,2.6748,0.0117,0.0152,0.0269,0.1733787209,0.003346121171,1506.872876,414007.0987,2096.692973,246870.0935,3404.186247,4183767.96,0.04541997474,0.0005739812927,0.288384825,0.09655050188
blues.00036.wav,blues,1,2.2305,3.0775,3.0475,3.0332,0.03,0.0143,0.0443,0.1977468282,0.004709623754,1247.35503,263810.9715,1908.092152,194302.5503,2620.189467,3027437.919,0.03690734061,0.0003485372863,0.2333981246,0.09494236112
blues.00036.wav,blues,2,1.6162,2.3812,2.3646,2.3514,0.0166,0.0132,0.0298,0.1977468282,0.004709623754,1247.35503,263810.9715,1908.092152,194302.5503,2620.189467,3027437.919,0.03690734061,0.0003485372863,0.2333981246,0.09494236112
blues.00037.wav,blues,1,1.853,2.535,2.5182,2.5055,0.0168,0.0127,0.0295,0.06918843836,0.002232938074,1188.308142,369484.3724,1682.835308,200192.7401,2339.291913,2993313.393,0.04816386613,0.001272015312,0.2486340851,0.09798497707
blues.00037.wav,blues,2,1.9365,2.8312,2.8134,2.7941,0.0178,0.0193,0.0371,0.06918843836,0.002232938074,1188.308142,369484.3724,1682.835308,200192.7401,2339.291913,2993313.393,0.04816386613,0.001272015312,0.2486340851,0.09798497707
blues.00038.wav,blues,1,1.8185,2.5,2.481,2.4729,0.019,0.0081,0.0271,0.1680838317,0.003920259885,1514.100673,551966.1366,2141.012234,222537.0867,3451.915683,4234637.943,0.04437317225,0.002014430143,0.2658880949,0.0970524922
blues.00038.wav,blues,2,1.4704,2.249,2.2374,2.2212,0.0116,0.0162,0.0278,0.1680838317,0.003920259885,1514.100673,551966.1366,2141.012234,222537.0867,3451.915683,4234637.943,0.04437317225,0.002014430143,0.2658880949,0.0970524922
blues.00039.wav,blues,1,1.93,2.7662,2.747,2.7319,0.0192,0.0151,0.0343,0.0858624801,0.002627539914,1151.008993,514842.39,1709.083976,330182.2983,2311.446967,3921596.946,0.03532089859,0.0009460119122,0.2552458644,0.09715034068
blues.00039.wav,blues,2,1.5999,2.5771,2.5568,2.54,0.0203,0.0168,0.0371,0.0858624801,0.002627539914,1151.008993,514842.39,1709.083976,330182.2983,2311.446967,3921596.946,0.03532089859,0.0009460119122,0.2552458644,0.09715034068
blues.00040.wav,blues,1,2.0964,2.9914,2.9693,2.9466,0.0221,0.0227,0.0448,0.1348919868,0.0007773483521,2272.439547,202304.9292,2356.806514,50239.39059,5108.21536,581497.1936,0.0976430328,0.001382410674,0.397995919,0.08051037788
blues.00040.wav,blues,2,1.994,2.9527,2.936,2.9235,0.0167,0.0125,0.0292,0.1348919868,0.0007773483521,2272.439547,202304.9292,2356.806514,50239.39059,5108.21536,581497.1936,0.0976430328,0.001382410674,0.397995919,0.08051037788
blues.00041.wav,blues,1,1.9006,2.8975,2.868,2.8534,0.0295,0.0146,0.0441,0.1291658431,0.0008704163483,2390.3901,306621.4271,2463.308269,80088.45136,5403.435076,953674.7801,0.102260746,0.001595798596,0.3868677318,0.0854197666
blues.00041.wav,blues,2,1.8747,2.6376,2.6273,2.6096,0.0103,0.0177,0.028,0.1291658431,0.0008704163483,2390.3901,306621.4271,2463.308269,80088.45136,5403.435076,953674.7801,0.102260746,0.001595798596,0.3868677318,0.0854197666
blues.00042.wav,blues,1,1.928,2.8091,2.796,2.7834,0.0131,0.0126,0.0257,0.1110012829,0.0005274098366,2301.609667,205198.41,2367.518781,47313.15891,5187.578454,563372.8108,0.09782391966,0.001826024025,0.3775384724,0.09242804348
blues.00042.wav,blues,2,1.9741,2.8174,2.793,2.7817,0.0244,0.0113,0.0357,0.1110012829,0.0005274098366,2301.609667,205198.41,2367.518781,47313.15891,5187.578454,563372.8108,0.09782391966,0.001826024025,0.3775384724,0.09242804348
blues.00043.wav,blues,1,1.8755,2.8453,2.8251,2.8125,0.0202,0.0126,0.0328,0.1273855567,0.001321201096,2155.879629,188051.8641,2372.127374,60288.40893,5011.574078,938313.8686,0.08717463022,0.001224903162,0.3989206254,0.08515429497
blues.00043.wav,blues,2,1.8831,2.7412,2.724,2.7101,0.0172,0.0139,0.0311,0.1273855567,0.001321201096,2155.879629,188051.8641,2372.127374,60288.40893,5011.574078,938313.8686,0.08717463022,0.001224903162,0.3989206254,0.08515429497
blues.00044.wav,blues,1,1.7825,2.6588,2.6337,2.6192,0.0251,0.0145,0.0396,0.1363209188,0.0004739772412,2278.961252,170895.9041,2375.248703,53001.8347,5198.59486,569656.8624,0.09252533171,0.0009024755703,0.3901749253,0.08630983531
blues.00044.wav,blues,2,1.5758,2.3199,2.3051,2.2896,0.0148,0.0155,0.0303,0.1363209188,0.0004739772412,2278.961252,170895.9041,2375.248703,53001.8347,5198.59486,569656.8624,0.09252533171,0.0009024755703,0.3901749253,0.08630983531
blues.00045.wav,blues,1,1.5774,2.471,2.4452,2.4335,0.0258,0.0117,0.0375,0.1483584344,0.0007081437507,1739.134033,144924.3472,2290.407132,65373.92011,4551.14157,819701.5838,0.04804831001,0.0002661874416,0.4294368029,0.08997831494
blues.00045.wav,blues,2,1.9417,2.8659,2.8383,2.8259,0.0276,0.0124,0.04,0.1483584344,0.0007081437507,1739.134033,144924.3472,2290.407132,65373.92011,4551.14157,819701.5838,0.04804831001,0.0002661874416,0.4294368029,0.08997831494
blues.00046.wav,blues,1,1.82,2.7124,2.684,2.6727,0.0284,0.0113,0.0397,0.1026016325,0.0009464111063,1913.0116,331561.4884,2361.735333,92593.22592,4777.823081,1288782.021,0.05845780162,0.0009074450402,0.3879674971,0.09517323226
blues.00046.wav,blues,2,1.8866,2.6914,2.6658,2.6536,0.0256,0.0122,0.0378,0.1026016325,0.0009464111063,1913.0116,331561.4884,2361.735333,92593.22592,4777.823081,1288782.021,0.05845780162,0.0009074450402,0.3879674971,0.09517323226
blues.00047.wav,blues,1,1.4161,2.2485,2.2315,2.2191,0.017,0.0124,0.0294,0.1122592911,0.0005268389359,2013.011665,162717.6851,2310.140449,44071.26194,4848.826029,581237.4883,0.07532370819,0.0008400964618,0.3364204168,0.08610301465
blues.00047.wav,blues,2,1.5183,2.2285,2.2156,2.2012,0.0129,0.0144,0.0273,0.1122592911,0.0005268389359,2013.011665,162717.6851,2310.140449,44071.26194,4848.826029,581237.4883,0.07532370819,0.0008400964618,0.3364204168,0.08610301465
blues.00048.wav,blues,1,1.6458,2.4747,2.4537,2.4433,0.021,0.0104,0.0314,0.1239691079,0.0009199082851,2148.197609,166440.6238,2204.331845,80022.31037,4672.197141,822963.9626,0.0987668727,0.001309746939,0.3795294464,0.0835718289
blues.00048.wav,blues,2,1.6589,2.4288,2.3954,2.383,0.0334,0.0124,0.0458,0.1239691079,0.0009199082851,2148.197609,166440.6238,2204.331845,80022.31037,4672.197141,822963.9626,0.0987668727,0.001309746939,0.3795294464,0.0835718289
blues.00049.wav,blues,1,2.0188,2.9823,2.9658,2.9543,0.0165,0.0115,0.028,0.08858688176,0.0004576867796,1318.191465,412214.0912,1904.547957,169975.6355,3044.883186,3072570.899,0.03996126982,0.0007599410915,0.2775753736,0.09071314335
blues.00049.wav,blues,2,1.67,2.5799,2.5542,2.5416,0.0257,0.0126,0.0383,0.08858688176,0.0004576867796,1318.191465,412214.0912,1904.547957,169975.6355,3044.883186,3072570.899,0.03996126982,0.0007599410915,0.2775753736,0.09071314335
blues.00050.wav,blues,1,1.5319,2.2912,2.2697,2.2573,0.0215,0.0124,0.0339,0.1823381782,0.003966720309,1945.533108,147556.662,2081.878472,73530.22721,4174.593628,808287.5609,0.08579060023,0.00121940242,0.4009360373,0.08968078345
blues.00050.wav,blues,2,1.708,2.6077,2.5926,2.5816,0.0151,0.011,0.0261,0.1823381782,0.003966720309,1945.533108,147556.662,2081.878472,73530.22721,4174.593628,808287.5609,0.08579060023,0.00121940242,0.4009360373,0.08968078345
classical.00000.wav,classical,1,1.714,2.6029,2.5827,2.577,0.0202,0.0057,0.0259,0.03624489158,0.0002207507059,1505.166424,44457.89174,1559.00574,43682.97327,2716.306158,299398.3072,0.09822270157,0.0004313937769,0.2523919344,0.0841531828
classical.00000.wav,classical,2,1.7244,2.5536,2.5349,2.5267,0.0187,0.0082,0.0269,0.03624489158,0.0002207507059,1505.166424,44457.89174,1559.00574,43682.97327,2716.306158,299398.3072,0.09822270157,0.0004313937769,0.2523919344,0.0841531828
classical.00001.wav,classical,1,1.5733,2.5605,2.5475,2.5333,0.013,0.0142,0.0272,0.03062517382,0.0001609683532,1360.643672,61611.21285,1441.243134,32378.72969,2387.72913,368797.1379,0.08776562802,0.0006296791898,0.2149950415,0.08500955999
classical.00001.wav,classical,2,1.6925,2.6468,2.634,2.6225,0.0128,0.0115,0.0243,0.03062517382,0.0001609683532,1360.643672,61611.21285,1441.243134,32378.72969,2387.72913,368797.1379,0.08776562802,0.0006296791898,0.2149950415,0.08500955999
classical.00002.wav,classical,1,1.615,2.5331,2.5172,2.5091,0.0159,0.0081,0.024,0.04385954887,0.0001926201803,1490.275364,38993.33753,1600.115744,31200.89904,2785.294011,274835.3889,0.09004578439,0.0003952271304,0.2779580951,0.08375870436
classical.00002.wav,classical,2,1.6495,2.5278,2.5051,2.4943,0.0227,0.0108,0.0335,0.04385954887,0.0001926201803,1490.275364,38993.33753,1600.115744,31200.89904,2785.294011,274835.3889,0.09004578439,0.0003952271304,0.2779580951,0.08375870436
